Name,Address,City,Zip,State,Longitude,Latitude,Review_Count,Rating,Price,URL,ID,Phone,Street,Name_UPPER
Clark's Restaurant,80 Clark St,Brooklyn,11201,NY,-73.993250079407,40.69740294105,523,4.0,$$,https://www.yelp.com/biz/clarks-restaurant-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,ybAfKElsgVcm60sS-39zyA,7188555484,CLARK ST,CLARK'S RESTAURANT
Monkey Bar,60 E 54th St,New York,10022,NY,-73.97313,40.75998,105,4.0,,https://www.yelp.com/biz/monkey-bar-new-york-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,gZz9A8k8ORC_xl0aHxtY4w,2124040365,E 54TH ST,MONKEY BAR
Toloache 50,251 West 50th St,New York,10012,NY,-73.9856178382696,40.762227,2249,4.0,$$$,https://www.yelp.com/biz/toloache-50-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Wx6lMnEh7dCmX-9PQF1Ifw,2125811818,WEST 50TH ST,TOLOACHE 50
Lulu & Po,274 Hall St,Brooklyn,11205,NY,-73.96538,40.69004,52,4.0,,https://www.yelp.com/biz/lulu-and-po-brooklyn-6?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,33aXjbj8dFwwyoeZonhN2Q,9174465569,HALL ST,LULU & PO
French Louie,320 Atlantic Ave,Brooklyn,11201,NY,-73.988257,40.6879459,467,4.0,$$,https://www.yelp.com/biz/french-louie-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,9pI_G9xGiTY4YCcfe9eoPA,7189351200,ATLANTIC AVE,FRENCH LOUIE
Rosemary’s,350 1st Ave,New York,10010,NY,-73.979074,40.735097,249,4.0,$$$,https://www.yelp.com/biz/rosemary-s-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,FXYsBqMu2q1dhJYQg_FfAA,6468685335,1ST AVE,ROSEMARY’S
Alta,64 W 10th St,New York,10011,NY,-73.9983369619683,40.7345163811398,2017,4.0,$$$,https://www.yelp.com/biz/alta-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,XEugUtbw4rRmGr9S1XA-aQ,2125057777,W 10TH ST,ALTA
abcV at Tin Building,96 South St,New York,10038,NY,-74.00231843132296,40.7062795449079,33,4.0,,https://www.yelp.com/biz/abcv-at-tin-building-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,hMd4Z5j1I25ffLm81MeluQ,6468686000,SOUTH ST,ABCV AT TIN BUILDING
Hanoi House,119 Saint Marks Pl,New York,10009,NY,-73.983505,40.727066,729,4.5,$$,https://www.yelp.com/biz/hanoi-house-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,bZQryeTD6hIsT6lSUxzSSw,2129955010,SAINT MARKS PL,HANOI HOUSE
Moono,29 E 32nd St,New York,10016,NY,-73.983289,40.746463,46,4.5,,https://www.yelp.com/biz/moono-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,d7pLL2k__WFcqtQ3cqfpHw,6464298309,E 32ND ST,MOONO
Fishmarket II,171 Avenue A,New York,10009,NY,-73.98204,40.72835,34,4.5,,https://www.yelp.com/biz/fishmarket-ii-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,wcrra8bgoqXVcZpMM5fE1g,6469227004,AVENUE A,FISHMARKET II
Chi Restaurant & Bar,492 9th Ave,New York,10018,NY,-73.99439,40.75547,85,4.5,,https://www.yelp.com/biz/chi-restaurant-and-bar-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,83zDAk03lFXkgImgkLhT9w,2129181470,9TH AVE,CHI RESTAURANT & BAR
La Pecora Bianca,817 Washington St,New York,10014,NY,-74.00775,40.73959,58,4.5,,https://www.yelp.com/biz/la-pecora-bianca-new-york-8?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,B2X53VuOuLyXe0OsGY-ZzA,2125093030,WASHINGTON ST,LA PECORA BIANCA
Kjun,154 E 39th St,New York,10016,NY,-73.97633,40.74897,109,4.5,,https://www.yelp.com/biz/kjun-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,xQag1K9NezcXdXXn2AZcqA,3476758026,E 39TH ST,KJUN
Bar Verde,65 2nd Ave,New York,10003,NY,-73.9897361397743,40.7260849061034,439,4.5,$$,https://www.yelp.com/biz/bar-verde-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,PqqnNrUtU7XTKQvUM4cyqQ,2127776965,2ND AVE,BAR VERDE
Virginia's,200 E 3rd St,New York,10009,NY,-73.98332,40.722704,20,5.0,,https://www.yelp.com/biz/virginias-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,jlbtOUU-dmPwLwSYXal2oQ,6469520032,E 3RD ST,VIRGINIA'S
Verge,159 Franklin St,Brooklyn,11222,NY,-73.95803552883534,40.73188595247275,28,5.0,,https://www.yelp.com/biz/verge-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,CB-7kZ9u5fzhzYwPAIcelQ,3477213300,FRANKLIN ST,VERGE
Izakaya Toribar,164 E 56th St,New York,10022,NY,-73.9685558,40.759641,172,4.0,$$,https://www.yelp.com/biz/izakaya-toribar-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,wpT1QU7PSQgQQ1DkzI00JA,6467670029,E 56TH ST,IZAKAYA TORIBAR
Luana’s Tavern,449 Court St,Brooklyn,11231,NY,-73.9979312,40.67765975562432,15,4.5,,https://www.yelp.com/biz/luana-s-tavern-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,ZWDE2LJ3EK0VrAS-1m0XlQ,9292980321,COURT ST,LUANA’S TAVERN
Zaytinya - New York,1185 Broadway,New York,10001,NY,-73.9889085,40.74549437933232,269,4.0,,https://www.yelp.com/biz/zaytinya-new-york-new-york-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,s5N-w7EPY3DA68id5qycyA,2128049070,BROADWAY,ZAYTINYA - NEW YORK
Coletta,365 3rd Ave,New York,10016,NY,-73.98139,40.74094,224,4.5,$$$,https://www.yelp.com/biz/coletta-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JwCnSW-RQ7_DxvbzWNO1hA,6468612889,3RD AVE,COLETTA
Khaosan Thai Nyc,128 Montague St,Brooklyn,11201,NY,-73.994241,40.694537,40,4.5,,https://www.yelp.com/biz/khaosan-thai-nyc-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JRQBzjWWijnJAb0SLqHaxQ,3472940179,MONTAGUE ST,KHAOSAN THAI NYC
Pilot,Pier 6 Brooklyn Bridge Park,Brooklyn,11201,NY,-74.00308873784124,40.693856933541646,312,4.0,$$$,https://www.yelp.com/biz/pilot-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,zyxI5ko5Dpkqi9q5oSGa9w,nan,6 BROOKLYN BRIDGE PARK,PILOT
Da Long Yi Hot Pot,159 Canal St,New York,10013,NY,-73.996583,40.716557,586,4.5,$$$,https://www.yelp.com/biz/da-long-yi-hot-pot-new-york-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,vLsTPg42rkgN5rUpNfg1OA,9178895539,CANAL ST,DA LONG YI HOT POT
Hoek Pizza,117 Ferris St,Brooklyn,11231,NY,-74.0169529,40.6779064,85,4.0,,https://www.yelp.com/biz/hoek-pizza-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,cE7xZRpa8HLtGNtVhomysQ,7188558111,FERRIS ST,HOEK PIZZA
Tonchin,109 N 3rd St,Brooklyn,11249,NY,-73.9616957,40.71676616063315,71,4.5,,https://www.yelp.com/biz/tonchin-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,lT-yNq6BW2vonJ9Ik-T5vg,3474575528,N 3RD ST,TONCHIN
Citizens Of Soho,201 Lafayette St,New York,10012,NY,-73.99766916309609,40.72134572319133,141,4.0,$$,https://www.yelp.com/biz/citizens-of-soho-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JYbrQqYd-8iGBWIAAHKBRA,3475351245,LAFAYETTE ST,CITIZENS OF SOHO
Cafe Chelsea,218 W 23rd St,New York,10011,NY,-73.996698,40.744338,13,4.0,,https://www.yelp.com/biz/cafe-chelsea-new-york-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,bAmZzoqtc2QftmvQ2iE4BA,2125181813,W 23RD ST,CAFE CHELSEA
The Flatiron Room - Murray Hill,9 E 37th St,New York,10016,NY,-73.98221,40.750165,521,4.5,$$$,https://www.yelp.com/biz/the-flatiron-room-murray-hill-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Xk3BVvlX-KXh6kJhbClMKw,2127253866,E 37TH ST,THE FLATIRON ROOM - MURRAY HILL
Los Tacos No.1,340 Lafayette St,New York,10012,NY,-73.9946634,40.726157,144,4.5,$,https://www.yelp.com/biz/los-tacos-no-1-new-york-10?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,XPbcjRWxumT4ZQr-7uqOAw,nan,LAFAYETTE ST,LOS TACOS NO.1
Rucola,190 Dean St,Brooklyn,11217,NY,-73.98587,40.68562,561,4.0,$$,https://www.yelp.com/biz/rucola-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Ry9w-jFALWYhazi6jjyIKw,7185763209,DEAN ST,RUCOLA
Medusa The Greek,133 5th Ave,Brooklyn,11217,NY,-73.97885,40.67857,219,4.5,,https://www.yelp.com/biz/medusa-the-greek-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,h77VtGL7BCXvAALx-ZFbVA,3475990749,5TH AVE,MEDUSA THE GREEK
Eataly NYC Flatiron,200 5th Ave,New York,10010,NY,-73.989922,40.742101,6101,4.0,$$,https://www.yelp.com/biz/eataly-nyc-flatiron-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,a0IET3_yCFcO36OqGSsisg,2122292560,5TH AVE,EATALY NYC FLATIRON
The Golden Swan,314 W 11th St,New York,10014,NY,-74.00667656503965,40.7356339604426,9,4.5,,https://www.yelp.com/biz/the-golden-swan-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,zkqlyrVUYZaYpgiezUNKsw,2125972681,W 11TH ST,THE GOLDEN SWAN
Ci Siamo,440 West 33rd St,New York,10001,NY,-73.9982864846782,40.75240549384363,351,4.5,$$$,https://www.yelp.com/biz/ci-siamo-new-york-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,LkV96_buOU_n0br4SBO57w,2122196559,WEST 33RD ST,CI SIAMO
Sky 55 Bar & Grill,55 Water St,New York,10041,NY,-74.008687,40.703234,28,4.0,$$,https://www.yelp.com/biz/sky-55-bar-and-grill-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,9Ke2V1SJVOPyr4z3Bj4_IQ,6465906556,WATER ST,SKY 55 BAR & GRILL
Nowon Bushwick,436 Jefferson St,Brooklyn,11237,NY,-73.922843,40.707387,29,4.5,,https://www.yelp.com/biz/nowon-bushwick-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,4qiX3E2WEsj7qz4fmrR-uQ,7189719636,JEFFERSON ST,NOWON BUSHWICK
Namkeen,338 Bedford Ave,New York,11249,NY,-73.96248,40.71285,114,4.0,$$,https://www.yelp.com/biz/namkeen-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,fiPKqhW7BGq3aURuLPQn9Q,3476583383,BEDFORD AVE,NAMKEEN
Grindhaus,275 Van Brunt St,Brooklyn,11231,NY,-74.01055,40.67919,117,4.5,$$,https://www.yelp.com/biz/grindhaus-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,nKjEA5nW5zm2MjD2ukdTtQ,3475973063,VAN BRUNT ST,GRINDHAUS
Big Tiny,244 Smith St,Brooklyn,11231,NY,-73.992855,40.6834507,81,4.5,$$,https://www.yelp.com/biz/big-tiny-brooklyn-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,OkiPb6gNNRmcbB4zIIMx0g,nan,SMITH ST,BIG TINY
Nhà Mình,9-15 Wyckoff Ave,Ridgewood,11385,NY,-73.9062773,40.6970014,45,4.0,,https://www.yelp.com/biz/nh%C3%A0-m%C3%ACnh-ridgewood?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,HXdrokG5I_x0zRIj6Skb8A,7183877848,WYCKOFF AVE,NHÀ MÌNH
Lucali,575 Henry St,Brooklyn,11231,NY,-74.0003327,40.681840746711224,1984,4.0,$$,https://www.yelp.com/biz/lucali-brooklyn-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Q9F2ocrmYuGt1yn3M7MOBw,7188584086,HENRY ST,LUCALI
Lombardi's Pizza,32 Spring St,New York,10012,NY,-73.9955956044561,40.7215934960083,6606,4.0,$$,https://www.yelp.com/biz/lombardis-pizza-new-york-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,WIhm0W9197f_rRtDziq5qQ,2129417994,SPRING ST,LOMBARDI'S PIZZA
Carlota,14A Orchard St,New York,10002,NY,-73.991693,40.715038,2,5.0,,https://www.yelp.com/biz/carlota-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,CtvP-NlWliuvUEmH1d22og,9174880943,ORCHARD ST,CARLOTA
Los Tacos No.1,75 9th Ave,New York,10011,NY,-74.0059581,40.7422546402357,3807,4.5,$$,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,jnEv25Y2DosTq2sNnvmC9g,nan,9TH AVE,LOS TACOS NO.1
Piccola Cucina Uptown,106 E 60th St,New York,10022,NY,-73.969046,40.763174,363,4.5,$$$,https://www.yelp.com/biz/piccola-cucina-uptown-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,VmdyRRMtUXOWV7F7w0ImwQ,6467073997,E 60TH ST,PICCOLA CUCINA UPTOWN
Bar Mario,365 Van Brunt St,Brooklyn,11231,NY,-74.01367008804954,40.676867170482815,23,4.5,,https://www.yelp.com/biz/bar-mario-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,llaJFX_qOWTrlcXBZR0RyA,nan,VAN BRUNT ST,BAR MARIO
Magdalene,524 Lorimer St,Brooklyn,11211,NY,-73.94899,40.71252,67,4.5,$$,https://www.yelp.com/biz/magdalene-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,Ucg3flg-2tJAahEePIoigQ,3475088280,LORIMER ST,MAGDALENE
Yardbird,Smith Street & Pacific Street,Brooklyn,11201,NY,-73.98961,40.68798,16,4.0,$$,https://www.yelp.com/biz/yardbird-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JrVz85x20SmqGiCjtzFBjg,nan,STREET & PACIFIC STREET,YARDBIRD
Dashi Okume,50 Norman Ave,Brooklyn,11222,NY,-73.95365,40.72466,22,4.5,,https://www.yelp.com/biz/dashi-okume-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,GG72AwlaBM90YdLvRJliFg,6464342912,NORMAN AVE,DASHI OKUME
Chote Miya,55 Water St,Brooklyn,11201,NY,-73.9916073158383,40.7034194804375,49,4.0,,https://www.yelp.com/biz/chote-miya-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,ZwER8TyQH70ACI-nIG682g,nan,WATER ST,CHOTE MIYA
Gitano Island,125 Carder Rd,New York,10004,NY,-74.01397807055223,40.69153851083249,141,3.5,,https://www.yelp.com/biz/gitano-island-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,uSS5cbcb_KLoXE5yzwjI6w,nan,CARDER RD,GITANO ISLAND
JUA,36 E 22nd St,New York,10010,NY,-73.987832,40.739694,330,4.5,$$$$,https://www.yelp.com/biz/jua-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,fX_E2J6LqK6u77zNa8xyJQ,nan,E 22ND ST,JUA
E Noodle 粥麵館 - Chinatown,5 Catherine St,New York,10038,NY,-73.99728057321444,40.71386837257795,152,4.0,$,https://www.yelp.com/biz/e-noodle-%E7%B2%A5%E9%BA%B5%E9%A4%A8-chinatown-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,5tWpAFpF618KJxBhHJzF7g,2122268919,CATHERINE ST,E NOODLE 粥麵館 - CHINATOWN
Pineapple Club,509 E 6th St,New York,10009,NY,-73.9832095,40.72535710437942,274,4.0,$$$,https://www.yelp.com/biz/pineapple-club-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,wTQYOTh9_JPI2I8s6Xc-Cw,2126978600,E 6TH ST,PINEAPPLE CLUB
JoyPot,23-10 Jackson Ave,Long Island City,11101,NY,-73.945199,40.745715,11,4.5,,https://www.yelp.com/biz/joypot-long-island-city?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,KvTQp5VJv447vwjMxSmL2w,5858513333,JACKSON AVE,JOYPOT
KRU,190 N 14th St,Brooklyn,11249,NY,-73.9557975,40.72281573696329,49,4.0,,https://www.yelp.com/biz/kru-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,xJuKTbInUnTsLINLLH8ehw,nan,N 14TH ST,KRU
Trattoria Trecolori,254 West 47th St,New York,10036,NY,-73.986767,40.759876,2666,4.0,$$,https://www.yelp.com/biz/trattoria-trecolori-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,DoSU8IPq-Py_YV3kYmXPfQ,2129974540,WEST 47TH ST,TRATTORIA TRECOLORI
Church Of Sweden,5 E 48th St,Manhattan,10017,NY,-73.977386,40.757225,6,4.5,$,https://www.yelp.com/biz/church-of-sweden-manhattan-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,rgT1QspkBHKHb7MlliBeuA,2128328443,E 48TH ST,CHURCH OF SWEDEN
Citizens Of Gramercy,362 2nd Ave,New York,10010,NY,-73.98148811349184,40.73669225517018,218,4.0,$$,https://www.yelp.com/biz/citizens-of-gramercy-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,yCfjoS6XfnP8hd9zWjME7Q,3473969678,2ND AVE,CITIZENS OF GRAMERCY
Deux Chats,27 Broadway,Brooklyn,11249,NY,-73.96774,40.71088,14,4.0,,https://www.yelp.com/biz/deux-chats-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,WOudghOPELKUcvdPKsEmTA,9179090145,BROADWAY,DEUX CHATS
Urbanspace Union Square,124 E 14th St,New York,10003,NY,-73.9885113,40.7336184,21,4.0,$$,https://www.yelp.com/biz/urbanspace-union-square-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,JjomQ2VCojutXJQeGVt-QA,7164662713,E 14TH ST,URBANSPACE UNION SQUARE
Mao Mao,1000 Bdwy,Brooklyn,11221,NY,-73.933657,40.695882,86,4.0,$$,https://www.yelp.com/biz/mao-mao-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,ihBRikaKYVdJ7M0gVEGjZg,9296005965,BDWY,MAO MAO
Sabai Thai,432 Park Ave S,New York,10016,NY,-73.98365,40.74422,467,4.5,$$,https://www.yelp.com/biz/sabai-thai-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,UC3n_0vZ5zI1fvi7UzNZAg,6464764521,PARK AVE S,SABAI THAI
Santo Bruklin,548 Court St,Brooklyn,11231,NY,-73.99956,40.67509,262,4.5,$$$,https://www.yelp.com/biz/santo-bruklin-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,6xL5htjdKmPmM-Y9A2n2Pg,9179091231,COURT ST,SANTO BRUKLIN
