id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
QxDdGjCKz7WZcQ7sBmXcuw,anto-new-york-2,Anto,https://s3-media2.fl.yelpcdn.com/bphoto/2nZ85NwcojwN0B9rUShviA/o.jpg,False,https://www.yelp.com/biz/anto-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,28,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.5,"{'latitude': 40.760354, 'longitude': -73.965128}",[],,"{'address1': '243 E 58th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['243 E 58th St', 'New York, NY 10022']}",+12129708888,(212) 970-8888,6572.031841348429
1aD88qNRb08LGBkl84GQTA,little-collins-new-york-3,Little Collins,https://s3-media2.fl.yelpcdn.com/bphoto/PavRDAMiKhrqUvvv-fV5UQ/o.jpg,False,https://www.yelp.com/biz/little-collins-new-york-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,1131,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.75233, 'longitude': -73.97353}","['pickup', 'delivery']",$$,"{'address1': '708 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['708 3rd Ave', 'New York, NY 10017']}",+12123081969,(212) 308-1969,5495.943937129676
FhXjAc6nKLf414KxYujUHw,robertas-brooklyn-2,Roberta's,https://s3-media2.fl.yelpcdn.com/bphoto/Cx9X4Q4-Visr4pzqYuNoEQ/o.jpg,False,https://www.yelp.com/biz/robertas-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,3314,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.70493, 'longitude': -73.93399}","['pickup', 'delivery']",$$,"{'address1': '261 Moore St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['261 Moore St', 'Brooklyn, NY 11206']}",+17184171118,(718) 417-1118,5081.138165730907
VdAVjghEq_Zl-DDte0mjrw,acre-brooklyn,ACRE,https://s3-media4.fl.yelpcdn.com/bphoto/JUagc8yx49uPIYcPv6SJng/o.jpg,False,https://www.yelp.com/biz/acre-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,115,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.72633, 'longitude': -73.95471}","['pickup', 'delivery']",$$,"{'address1': '64 Meserole Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['64 Meserole Ave', 'Brooklyn, NY 11222']}",+17189549074,(718) 954-9074,4054.054679437879
pk89jzL1RsE9U0thf_z6tw,locanda-verde-new-york,Locanda Verde,https://s3-media2.fl.yelpcdn.com/bphoto/jQ7yiW8VycqVXkozFiYM8Q/o.jpg,False,https://www.yelp.com/biz/locanda-verde-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,1838,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7198601300801, 'longitude': -74.010039072422}","['pickup', 'delivery']",$$$,"{'address1': '377 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['377 Greenwich St', 'New York, NY 10013']}",+12129253797,(212) 925-3797,2074.0278096546217
gSgfaUH36TarRiV9j3f56Q,café-mish-mosh-new-york,Café Mish Mosh,https://s3-media2.fl.yelpcdn.com/bphoto/n83Buyu5jj2XRO6AIXLy3w/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-mish-mosh-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,12,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.71593865237843, 'longitude': -73.9967305}",[],,"{'address1': '50 Bowery', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['50 Bowery', 'New York, NY 10013']}",+12126004325,(212) 600-4325,1174.2464281485386
V95hnN4N2vw1ph2mDxIA7w,olle-new-york,Olle,https://s3-media1.fl.yelpcdn.com/bphoto/U3tC5Ivn-Z68kjYY4hoUQg/o.jpg,False,https://www.yelp.com/biz/olle-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,124,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.74564, 'longitude': -73.9855}",[],$$$,"{'address1': '11 E 30th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['11 E 30th St', 'New York, NY 10016']}",+16463689922,(646) 368-9922,4532.262927999578
wGFSTTB6b4MHJJUzBnVJeg,top-thai-greenwich-new-york,Top Thai Greenwich,https://s3-media4.fl.yelpcdn.com/bphoto/4xK8iIj2rZrRvP9MMG7yOA/o.jpg,False,https://www.yelp.com/biz/top-thai-greenwich-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,1888,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 40.729771, 'longitude': -73.999392}","['pickup', 'delivery']",$$,"{'address1': '235 Sullivan St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['235 Sullivan St', 'New York, NY 10012']}",+16467264418,(646) 726-4418,2728.8598182866685
M-4J09S14mPsH1EJrnR1Og,yemen-chuanchuan-爺们串串-爷们串串-new-york,Yemen chuanchuan 爺们串串 爷们串串,https://s3-media2.fl.yelpcdn.com/bphoto/qN1CVFYlSHzNoHUuIvIXeA/o.jpg,False,https://www.yelp.com/biz/yemen-chuanchuan-%E7%88%BA%E4%BB%AC%E4%B8%B2%E4%B8%B2-%E7%88%B7%E4%BB%AC%E4%B8%B2%E4%B8%B2-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,18,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,"{'latitude': 40.745733, 'longitude': -73.99132}",[],,"{'address1': '105 W27 St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['105 W27 St', 'New York, NY 10001']}",+16464764935,(646) 476-4935,4484.824208414021
4pj4ol7lXiytDD-BTKe3kg,las-santas-brooklyn-2,Las Santas,https://s3-media1.fl.yelpcdn.com/bphoto/m6bIlG5fhb3C-wbJr3-yzg/o.jpg,False,https://www.yelp.com/biz/las-santas-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,335,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.6882, 'longitude': -73.97953}",['delivery'],$$,"{'address1': '572 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['572 Fulton St', 'Brooklyn, NY 11217']}",+17182225919,(718) 222-5919,2292.042585317569
vpkUUhs6dCnGeD-Vz0D29Q,sam-sunny-new-york,Sam Sunny,https://s3-media1.fl.yelpcdn.com/bphoto/yQTfzjDYxkU1ZO4qF-pU2A/o.jpg,False,https://www.yelp.com/biz/sam-sunny-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,178,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,"{'latitude': 40.74156, 'longitude': -73.97846}","['pickup', 'delivery']",$$$,"{'address1': '517 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['517 2nd Ave', 'New York, NY 10016']}",+12128371044,(212) 837-1044,4222.060666779081
U6l20gH8YuOJMO8vF6_Ufw,jajaja-mexicana-new-york,Jajaja Mexicana,https://s3-media4.fl.yelpcdn.com/bphoto/sPdnTkCUZllgZz_LHy7KRQ/o.jpg,False,https://www.yelp.com/biz/jajaja-mexicana-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,64,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.75264793272132, 'longitude': -73.99981519174997}",['pickup'],,"{'address1': '450 W 33rd St', 'address2': None, 'address3': 'Whole Foods', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['450 W 33rd St', 'Whole Foods', 'New York, NY 10001']}",+19177228419,(917) 722-8419,5258.4190853908585
R3fMQtSL0MrMUyW_Q32oNw,naya-fidi-new-york-4,NAYA - FiDi,https://s3-media3.fl.yelpcdn.com/bphoto/RpkO2q2YK46WFDqKfJtKZg/o.jpg,False,https://www.yelp.com/biz/naya-fidi-new-york-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,186,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"{'latitude': 40.702127, 'longitude': -74.012064}","['pickup', 'delivery']",$,"{'address1': 'One New York Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['One New York Plz', 'New York, NY 10004']}",+12127608888,(212) 760-8888,1556.0733409318614
d8zSYpArh4oXpxeJWNA4Pg,nish-nush-new-york,Nish Nush,https://s3-media2.fl.yelpcdn.com/bphoto/ECzZbBEkuuzRpmZZYxg1lg/o.jpg,False,https://www.yelp.com/biz/nish-nush-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,817,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'greek', 'title': 'Greek'}]",4.5,"{'latitude': 40.715688, 'longitude': -74.007695}","['pickup', 'delivery']",$$,"{'address1': '88 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['88 Reade St', 'New York, NY 10013']}",+12129641318,(212) 964-1318,1598.0169332230894
G5NGf9U3B7uRZREhdt7VYg,port-said-new-york,Port Sa'id,https://s3-media1.fl.yelpcdn.com/bphoto/_Eav-Io86AiCa_Y3mcXh3w/o.jpg,False,https://www.yelp.com/biz/port-said-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,17,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vinyl_records', 'title': 'Vinyl Records'}]",4.0,"{'latitude': 40.72767644691845, 'longitude': -74.0067845}",[],,"{'address1': '350 Hudson St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['350 Hudson St', 'New York, NY 10014']}",+12122560841,(212) 256-0841,2677.589747436769
rpIMYwZhRJZKl0-AUgUrjw,the-orchard-room-new-york,The Orchard Room,https://s3-media4.fl.yelpcdn.com/bphoto/XLidYb4GDc_DybGvbMIzXA/o.jpg,False,https://www.yelp.com/biz/the-orchard-room-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,18,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 40.719365, 'longitude': -73.989322}",[],,"{'address1': '120 Orchard St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['120 Orchard St', 'New York, NY 10002']}",+16467209791,(646) 720-9791,1593.1215629963092
OsA5iRphHwPlYNhdddvBng,june-brooklyn-3,June,https://s3-media2.fl.yelpcdn.com/bphoto/-By5VNCvQMEEOxrVnBKMGw/o.jpg,False,https://www.yelp.com/biz/june-brooklyn-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,209,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.68606512542637, 'longitude': -73.99388911165558}","['pickup', 'delivery']",$$,"{'address1': '231 Court St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['231 Court St', 'Brooklyn, NY 11201']}",+19179090434,(917) 909-0434,2166.3242839223713
IhSVn0TaX8xXb3wcQ-fgcA,vanessas-dumpling-house-new-york-2,Vanessa's Dumpling House,https://s3-media2.fl.yelpcdn.com/bphoto/nhst42_SKq8_G1XanGgiRw/o.jpg,False,https://www.yelp.com/biz/vanessas-dumpling-house-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,2841,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.71839, 'longitude': -73.9917399}","['pickup', 'delivery']",$,"{'address1': '118A Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['118A Eldridge St', 'New York, NY 10002']}",+12126258008,(212) 625-8008,1438.514022675588
yGFQFm3O9vCsKTVpvmDuGg,dinner-party-brooklyn,Dinner Party,https://s3-media4.fl.yelpcdn.com/bphoto/OU3orEqiNGqzFfbhgk6v0g/o.jpg,False,https://www.yelp.com/biz/dinner-party-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,33,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.68692, 'longitude': -73.97469}",[],,"{'address1': '86 S Portland Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['86 S Portland Ave', 'Brooklyn, NY 11217']}",+13474639173,(347) 463-9173,2648.892456298652
XQiIGgSjx3wIxvvzOZP9Cw,chino-grande-brooklyn-2,Chino Grande,https://s3-media3.fl.yelpcdn.com/bphoto/ZGKUxTlHdBG2uHZqsOOQWg/o.jpg,False,https://www.yelp.com/biz/chino-grande-brooklyn-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,28,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",4.5,"{'latitude': 40.71350664203596, 'longitude': -73.95855296810493}",[],,"{'address1': '253 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['253 Grand St', 'Brooklyn, NY 11211']}",+19179090466,(917) 909-0466,3137.455309976052
BNaveJmi-OUGKG9sRfrIhA,mr-sun-new-york,Mr. Sun,https://s3-media2.fl.yelpcdn.com/bphoto/jswYzFLbD07Xk8dR81_mIA/o.jpg,False,https://www.yelp.com/biz/mr-sun-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,243,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.75809, 'longitude': -73.98026}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '48 W 48th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['48 W 48th St', 'New York, NY 10036']}",+17183169811,(718) 316-9811,5947.7688554712
F4iMhTJ5E5bgc7yCg-PfqQ,l-abeille-à-côté-new-york-2,l’abeille à côté ,https://s3-media3.fl.yelpcdn.com/bphoto/tvCAIeDm_h6_jpXNP3q5wg/o.jpg,False,https://www.yelp.com/biz/l-abeille-%C3%A0-c%C3%B4t%C3%A9-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,1,"[{'alias': 'french', 'title': 'French'}, {'alias': 'japanese', 'title': 'Japanese'}]",5.0,"{'latitude': 40.72207992053536, 'longitude': -74.00996679066863}",[],,"{'address1': '412 Greenwich St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['412 Greenwich St', 'New York, NY 10013']}",+12125423897,(212) 542-3897,2265.406478010685
z0lX40tXQxOHlU26VhLATA,american-brass-long-island-city-3,American Brass,https://s3-media1.fl.yelpcdn.com/bphoto/XhSapuxRLGbuwHe27QUxhg/o.jpg,False,https://www.yelp.com/biz/american-brass-long-island-city-3?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,360,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.7439708, 'longitude': -73.95849299999999}","['pickup', 'delivery']",$$$,"{'address1': '2-01 50th Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11109', 'country': 'US', 'state': 'NY', 'display_address': ['2-01 50th Ave', 'Long Island City, NY 11109']}",+17188061106,(718) 806-1106,5228.989741394386
0jpfuQhu38nnP4kMMxJeJg,gordon-ramsay-fish-and-chips-new-york-4,Gordon Ramsay Fish & Chips,https://s3-media4.fl.yelpcdn.com/bphoto/mzjW5x5AX2qZGsjElXvUaA/o.jpg,False,https://www.yelp.com/biz/gordon-ramsay-fish-and-chips-new-york-4?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,171,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.75680399993007, 'longitude': -73.98567129999999}",[],$$,"{'address1': '1500 Broadway', 'address2': 'Ste 105', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['1500 Broadway', 'Ste 105', 'New York, NY 10036']}",+16465403560,(646) 540-3560,5745.496102912433
v8G2Tik6eXhS63Es_4sveA,bacàn-brooklyn,Bacàn,https://s3-media2.fl.yelpcdn.com/bphoto/Lf7fLfp-JiG9J1H3ei6azg/o.jpg,False,https://www.yelp.com/biz/bac%C3%A0n-brooklyn?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,45,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.715855693840986, 'longitude': -73.96414879999999}",[],,"{'address1': '79 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['79 Grand St', 'Brooklyn, NY 11249']}",+17183881999,(718) 388-1999,2785.1680120799465
iKW9zBGWfE9CM6MfK0UtjA,fong-on-new-york,Fong On,https://s3-media1.fl.yelpcdn.com/bphoto/cSQgd2GVzqQUx4BpAN4DYg/o.jpg,False,https://www.yelp.com/biz/fong-on-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,269,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.7141678, 'longitude': -73.99370557235935}",['delivery'],$,"{'address1': '81 Division St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['81 Division St', 'New York, NY 10002']}",+19172617222,(917) 261-7222,959.9286889444319
9mWw-sK4RjSPYRHQN_S9ZQ,tradisyon-new-york-2,Tradisyon,https://s3-media2.fl.yelpcdn.com/bphoto/796I8nZ5TtQrnu0T7JHWuQ/o.jpg,False,https://www.yelp.com/biz/tradisyon-new-york-2?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,261,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.5,"{'latitude': 40.76491, 'longitude': -73.987537}","['pickup', 'delivery']",$$,"{'address1': '790 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['790 9th Ave', 'New York, NY 10019']}",+16468666900,(646) 866-6900,6626.018113346078
11Nbr2oTRB5Uqi36L8if8g,the-consulate-midtown-new-york,The Consulate - Midtown,https://s3-media4.fl.yelpcdn.com/bphoto/9kEUJff7wW7bwkC6m-HzEg/o.jpg,False,https://www.yelp.com/biz/the-consulate-midtown-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,45,"[{'alias': 'french', 'title': 'French'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.76309, 'longitude': -73.97661}","['pickup', 'delivery']",,"{'address1': '44 W 56th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['44 W 56th St', 'New York, NY 10019']}",+16468501100,(646) 850-1100,6569.25211955596
Pe4cQ65ZJ9qS8JQZVkJz4g,shabushabu-mayumon-new-york-5,shabushabu Mayumon,https://s3-media4.fl.yelpcdn.com/bphoto/OyFOxUCiy2cAM5D4wz16jw/o.jpg,False,https://www.yelp.com/biz/shabushabu-mayumon-new-york-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,88,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 40.71434, 'longitude': -73.99205}",['restaurant_reservation'],,"{'address1': '115 Division St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['115 Division St', 'New York, NY 10002']}",+16464767717,(646) 476-7717,984.2758759265621
an8TuHRg0e3cgiAE705ZDA,fornino-brooklyn-5,Fornino,https://s3-media2.fl.yelpcdn.com/bphoto/TabOPQaFAlHNRYynVIs1AQ/o.jpg,False,https://www.yelp.com/biz/fornino-brooklyn-5?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,301,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.692930215177675, 'longitude': -74.00165153160219}",[],$$,"{'address1': 'Pier 6 Brooklyn Bridge Park', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 6 Brooklyn Bridge Park', 'Brooklyn, NY 11201']}",+17184221107,(718) 422-1107,1534.7913241103947
IErfGS0DASSJfYU73m0Sqg,malatesta-trattoria-new-york,Malatesta Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/Ta-XuKa0JWytnr_z6Ci3BA/o.jpg,False,https://www.yelp.com/biz/malatesta-trattoria-new-york?adjust_creative=4OloIt1kPZ2nt6Pu4NdkDA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4OloIt1kPZ2nt6Pu4NdkDA,1354,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.73285, 'longitude': -74.00847}","['pickup', 'delivery']",$$,"{'address1': '649 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['649 Washington St', 'New York, NY 10014']}",+12127411207,(212) 741-1207,3262.6781634585373
